       -0.00000076       -1.08522834       -0.74265636        0.00040666
        1.19565179        0.62479193       -0.00000004        0.00000962
        0.00000044        0.63099559        1.46180910        0.00026035
       -0.00000059       -1.08522917        0.74265499       -0.00032640
       -1.19565073        0.62479313        0.00000007        0.00001003
        0.00000043        0.63099723       -1.46180910       -0.00045274
