      -13.54765639       64.31062253       20.81294337        6.39758632        0.20575870
      -12.81043275       64.13383836       20.85415663        5.54804302        0.14439592
      -61.79053234       64.13384017       20.79634194        4.80698078        0.36458451
      -12.81750026       74.59057349       18.70846971        6.39758601        0.25351869
       48.07697684       51.45896016       29.18861477        6.39758651        0.03174218
