       -0.01885314       -0.01071378       -0.00000026       -0.00000003        0.20575870
        0.00018233        0.00000008        0.00000001       -0.57082661        0.14439592
       -1.30708742       -0.00000003       -0.01885348       -1.14526120        0.36458451
       -0.00000012       -0.55630146        0.00018217       -0.00000022        0.25351869
        1.59266272        1.14880350        1.30708705        0.00000009        0.03174218
