        0.00030483       -1.98814754       -0.00000046        1.63818790        0.05204929
       -1.63818780        0.00008158        0.69160293        0.00000032        0.00781250
       -0.00000026        0.00000026       -1.49780087        0.06188662        0.00781250
        0.06188744       -1.31098593        0.00000016        0.00008171        0.00781250
       -0.00768857        0.01475506       -0.00000039       -0.00000020        0.90888821
       -0.00000044        1.50052269        0.70201538        1.31098562        0.00781250
        0.00000011        0.00000024        0.00030461        0.01475579        0.00781250
