       -1.98814754       -0.00000039        0.00000032        0.06188662
       -1.63818780       -0.00000026        0.00008158        0.06188744
       -1.49780087       -0.00000020        0.00008171        0.69160293
       -1.31098593        0.00000011        0.00030461        0.70201538
       -0.00768857        0.00000016        0.00030483        1.31098562
       -0.00000046        0.00000024        0.01475506        1.50052269
       -0.00000044        0.00000026        0.01475579        1.63818790
